PF001,AFRIDEV FINISHING TOOL,10,4000,PC,0,E1,PIPESAND FITTINGS\
PF00215,MEASURING MAST FOR DATA LONGER,2,0,PC,0,L2,PIPESAND FITTINGS\
PF00216,MEMBRANE PUMP,2,0,PC,0,E5,PIPESAND FITTINGS\
PF00217,METAL CENTRALIZERS,7,0,PC,0,G3,PIPESAND FITTINGS\
PF00218,METAL LOCKS  JUA KALI ,0,70,PC,0,B5,PIPESAND FITTINGS\
PF00219A1,METER HOUSING STEEL 1/2  - 3/4,26,1732,PC,6,L3,PIPESAND FITTINGS\
PF00219A2,METER HOUSING STEEL  1,1,1625,PC,0,,PIPESAND FITTINGS\
PF00219B,METER HOUSING /MARKER POST FORM WORK STEEL,0,2408,PC,0,L5,PIPESAND FITTINGS\
PF00220,NIPPLE 1/2,64,47,PC,6,B1,PIPESAND FITTINGS\
PF00221,NIPPLE 3/4,33,58,PC,6,B1,PIPESAND FITTINGS\
PF00222,NIPPLE 1,1,76,PC,6,B1,PIPESAND FITTINGS\
PF00223,NIPPLE 1 1/4,1,50,PC,0,B1,PIPESAND FITTINGS\
PF00224,NIPPLE 1 1/2,6,110,PC,1,B1,PIPESAND FITTINGS\
PF00225,NIPPLE 2,5,125.4,PC,10,B1,PIPESAND FITTINGS\
PF00226,NIPPLE 3,1,324.8,PC,2,B1,PIPESAND FITTINGS\
PF00227,NIPPLE 4,0,0,PC,0,B1,PIPESAND FITTINGS\
PF00228A,NYLON NOZZLES 4.7 - 8.3 ML/SEC,8,0,PC,0,F1,PIPESAND FITTINGS\
PF00228B,NYLON NOZZLES 12  -35ML/SEC,1,0,PC,0,F1,PIPESAND FITTINGS\
PF00229,NON RETURN VALVE 2 BRASS,0,3625,PC,0,B3,PIPESAND FITTINGS\
PF00230,O - RINGS L - 102818,89,2,PC,0,BOX E,PIPESAND FITTINGS\
PF00231,PETROL ENGIENE WATR PUMP,1,0,PC,0,G/ROOM,PIPESAND FITTINGS\
PF00232,PE - HD PIPES DN 150 X 5000MM,2,0,PC,0,PY1,PIPESAND FITTINGS\
PF00233,PH METR REPAIR KIT,1,0,PC,0,BOX E,PIPESAND FITTINGS\
PF00234,PILLAR TAPS,0,0,PC,0,B4,PIPESAND FITTINGS\
PF00235,PIPE G.I 1/2 C/B,0,2192,PC,6,PY1,PIPESAND FITTINGS\
PF00236,PIPE G.I 3/4 C/B,0,1581.57,PC,3,PY1,PIPESAND FITTINGS\
PF00237,PIPE G.I  1  C/B,6,1972,PC,4,PY1,PIPESAND FITTINGS\
PF00238,PIPE G.I  1 1/4 C/B,0,382.24,MTRS,1,PY1,PIPESAND FITTINGS\
PF00235,PIPE G.I 1/2 C/B,1,5500,PC,0,PY1,PIPESAND FITTINGS\
PF00240,PIPE G.I  2 C/B,15,7200,PC,6,PY1,PIPESAND FITTINGS\
PF00241,PIPE G.I  2 C/D,6,0,FTS,0,D7,PIPESAND FITTINGS\
PF00242,PIPE WRENCH   RECORD  NO.  12\,10 AND 18,0,2262,PC,1,DR15,PIPESAND FITTINGS\
PF00243,PLAIN ENDED PIPE DN 300MM X 3M,1,0,PC,0,C/STORE,PIPESAND FITTINGS\
PF00244,PLAIN SOCKET G.I  1/2,58,29,PC,12,B3,PIPESAND FITTINGS\
PF00245,PLAIN SOCKET G.I  3/4,19,33,PC,12,B3,PIPESAND FITTINGS\
PF00246,PLAIN SOCKET G.I  1,22,55,PC,6,B3,PIPESAND FITTINGS\
PF00247,PLAIN SOCKET G.I  1  1/4,7,30,PC,5,B3,PIPESAND FITTINGS\
PF00248,PLAIN SOCKET G.I  1  1/2,45,20.88,PC,12,B3,PIPESAND FITTINGS\
PF00249,PLAIN SOCKET G.I  2,46,95.7,PC,10,B3,PIPESAND FITTINGS\
PF00250,PLAIN SOCKET G.I  3,2,324.8,PC,2,B3,PIPESAND FITTINGS\
PF00251,PLAIN SOCKET  G.I 4,0,0,PC,0,B3,PIPESAND FITTINGS\
PF00252,PLUG ACCESSS,2,29,PC,0,C5,PIPESAND FITTINGS\
PF00253,PLATE GAUGE ASSEMBLY,1,6000,PC,1,F1,PIPESAND FITTINGS\
PF00254,PLUG G.I 1/2,30,27,PC,12,B1,PIPESAND FITTINGS\
PF00255,PLUG  G.I 3/4,24,30,PC,6,B1,PIPESAND FITTINGS\
PF00256A,PLUG 1,12,41,PC,10,B1,PIPESAND FITTINGS\
PF00256B,PLUG 1 1/4 WASTE,1,50,PC,0,B1,PIPESAND FITTINGS\
PF00257,PLUG  G.I  1 1/2,0,0,PC,0,B1,PIPESAND FITTINGS\
PF00258,PLUG G.I  2,0,69.6,PC,6,B1,PIPESAND FITTINGS\
PF00259A,P.P.R MALE TRANSCATION,0,180,PC,0,BI,PIPESAND FITTINGS\
PF00259B,PPR ELBOW 20MM,77,8.5,PC,0,B1,PIPESAND FITTINGS\
PF00259C,PPR ELBOW 25MM,56,11.2,PC,0,B1,PIPESAND FITTINGS\
PF00259D,PPR ELBOW 32MM,59,19,PC,0,B1,PIPESAND FITTINGS\
PF00259E1,PPR FEMALE ELBOW 20MM,34,8.2,PC,0,B2,PIPESAND FITTINGS\
PF00259E2,PPR FEMALE ELBOW 25MM,23,12,PC,0,B2,PIPESAND FITTINGS\
PF00259E3,PPR FEMALE ELBOW 32MM,12,18,PC,0,B2,PIPESAND FITTINGS\
PF00259F1,PPR TEE 25MM,12,18,PC,0,B2,PIPESAND FITTINGS\
PF00259F2,PPR TEE 32MM,12,30,PC,0,B2,PIPESAND FITTINGS\
PF00259G1,PPRFEMALE TEE 25MM,11,70,PC,0,B2,PIPESAND FITTINGS\
PF00259G2,PPR FEMALE TEE 32MM,12,88,PC,0,B2,PIPESAND FITTINGS\
PF00259G3,PPR FEMALE ADOPTER 20MM,24,27,PC,0,B2,PIPESAND FITTINGS\
PF00259G4,PPR FEMALE ADOPTER 25MM,12,37,PC,0,B2,PIPESAND FITTINGS\
PF00259G5,PPR FEMALE ADOPTER 32MM,12,63,PC,0,B2,PIPESAND FITTINGS\
PF00259H1,PPR MALE ADOPTER 20MM,158,29,PC,0,B2,PIPESAND FITTINGS\
PF00259H2,PPR MALE ADOPTER 25MM,99,41,PC,0,B2,PIPESAND FITTINGS\
PF00259H3,PPR MALE ADOPTER 32MM,53,70,PC,0,B2,PIPESAND FITTINGS\
PF00259I1,PPR PIPE 20MM PN 16,1854,36.5,MTR,0,YARD,PIPESAND FITTINGS\
PF00259I2,PPR PIPE 25MM PN 16,951,57,MTR,0,YARD,PIPESAND FITTINGS\
PF00259I3,PPR PIPE 32MM,1077,94,MTR,0,YARD,PIPESAND FITTINGS\
PF00259J1,PPR PLAIN SOCKET 20MM,18,5.8,PC,0,B3,PIPESAND FITTINGS\
PF00259J2,PPR PLAIN SOCKET 25MM,17,7,PC,0,B3,PIPESAND FITTINGS\
PF00259J3,PPR PLAIN SOCKET 32MM,17,12,PC,0,B3,PIPESAND FITTINGS\
PF00259K1,PPR REDUCING SOCKET 25MM X 20MM,12,12,PC,0,B3,PIPESAND FITTINGS\
PF00259K2,PPR REDUCING SOCKET 32MM X 25MM,12,14,PC,0,B3,PIPESAND FITTINGS\
PF00259L1,PPR UNION 20MM,58,53,PC,0,B3,PIPESAND FITTINGS\
PF00259L2,PPR UNION 25MM,36,70,PC,0,B3,PIPESAND FITTINGS\
PF00259L3,PPR UNION 32MM,24,78,PC,0,B3,PIPESAND FITTINGS\
PF00259M,PPR WELDING MACHINE,0,6032,PC,0,B3,PIPESAND FITTINGS\
PF00260,PRESSURE TESTING MACHINE  MACHINE,3,0,PC,0,L1,PIPESAND FITTINGS\
PF00261,PRESSURE PIPE  PVC   1,5,0,MTR,0,PY1,PIPESAND FITTINGS\
PF00262,PRESSURE PIPE UPVC  63MM,2.2,0,MTR,0,Y/STORE,PIPESAND FITTINGS\
PF00263,PRESSURE PIPE UPVC  90MM,233,0,MTR,0,Y/STORE,PIPESAND FITTINGS\
PF00264,PRESSURE PIPE UPVC 110MM,0.2,0,MTR,0,Y/STORE,PIPESAND FITTINGS\
PF00265,PRESSURE PIPE UPVC 160MM,66,0,MTR,0,Y/STORE,PIPESAND FITTINGS\
PF00266,PRESSURE PIPE UPVC 225MM,40.95,0,MTR,0,Y/STORE,PIPESAND FITTINGS\
PF00267,PRESSURE PIPE UPVC 315MM,30.2,0,MTR,0,Y/STORE,PIPESAND FITTINGS\
PF00268A,PRESSURE PIPE UPVC 3.2MM,3.2,0,MTR,0,Y/STORE,PIPESAND FITTINGS\
PF00268B,PRESSURE TRANSDUCERVW1/A61,16,0,PC,0,,PIPESAND FITTINGS\
PF00269,PVC CASSING PIPE  1 X 3M  BLUE,23,0,PC,0,PY1,PIPESAND FITTINGS\
PF00270,PVC CASSING PIPE  1M X 75M,1,0,PC,0,PY1,PIPESAND FITTINGS\
PF00271,PVC CASSING PIPE 250MM X 300MM BLUE,14,0,PC,0,Y/STORE,PIPESAND FITTINGS\
PF00272,PVC CASSING PIPE 300MM X 315MM EDIGO,13,0,PC,0,Y/STORE,PIPESAND FITTINGS\
PF00273,PVC REDUCER 25MM X 20MM,0,40,PC,0,B3,PIPESAND FITTINGS\
PF00274,PVC REDUCER 32MM X 25MM,0,80,PC,0,B3,PIPESAND FITTINGS\
PF00275,PVC SCREEN PIPES 1 X3M BLUE,21,0,PC,0,PY1,PIPESAND FITTINGS\
PF00276,PVC SCREEN PIPES 75MM X300 BLUE,3,0,PC,0,L5,PIPESAND FITTINGS\
PF00277,PVC SCREEN PIPE 3000M X 315MM BROWN,2,0,PC,0,Y/STORE,PIPESAND FITTINGS\
PF00278,PVC SCREEN PIPE 280MM X 1M  BLUE ,3,0,PC,0,Y/STORE,PIPESAND FITTINGS\
PF00279A,PVC TEE 20MM,0,35,PC,0,C5,PIPESAND FITTINGS\
PF00279B,PVC TANK CONNECTOR 20MM,1,150,PC,0,C5,PIPESAND FITTINGS\
PF00280,PVC WATER SPRINKLE 3 ARM,0,522,PC,0,,PIPESAND FITTINGS\
PF00281,PUMP STAND 5 X 6  NUTS AND BOLT,4,0,PC,0,BOX M,PIPESAND FITTINGS\
PF00282A,RAWL BOLTS M8,0,75.4,PC,0,,PIPESAND FITTINGS\
PF00282,REDUCING BUSH 3/4 X 1/2,1,30,PC,6,B1,PIPESAND FITTINGS\
PF00283,REDUCING BUSH  1 X 1/2,1,50,PC,6,B1,PIPESAND FITTINGS\
PF00284,REDUCING BUSH 1 X 3/4,4,50,PC,6,B1,PIPESAND FITTINGS\
PF00285,REDUCING BUSH 1 X 1/2  BRASS,6,150,PC,0,A2,PIPESAND FITTINGS\
PF00286,REDUCING BUSH  1 1/2 X  1,2,60,PC,3,B1,PIPESAND FITTINGS\
PF00287,REDUCING BUSH   G.I  2 X 1/2,11,110,PC,3,B1,PIPESAND FITTINGS\
PF00287B,REDUCING BUSH G.I 2 X 3/4,11,110,PC,3,B1,PIPESAND FITTINGS\
PF00288,REDUCING BUSH   G.I  2 X 1,7,110,PC,6,B1,PIPESAND FITTINGS\
PF00289,REDUCING BUSH   G.I  2 X 1 1/4,2,75,PC,1,B1,PIPESAND FITTINGS\
PF00290,REDUCING BUSH   G.I  2 X  1 1/2,8,115,PC,2,B1,PIPESAND FITTINGS\
PF00291,REDUCING BUSH   G.I  2 1/2 X 1,1,120,PC,1,B1,PIPESAND FITTINGS\
PF00292,REDUCING BUSH   G.I  2  1/2 X  2,3,120,PC,1,B1,PIPESAND FITTINGS\
PF00293,REDUCING BUSH   G.I  2  1/2 X  1 1/2,2,168,PC,1,B1,PIPESAND FITTINGS\
PF00294,REDUCING BUSH G.I 3 X 1,0,300,PC,1,B1,PIPESAND FITTINGS\
PF00295,REDUCING BUSH G.I 3 X 2,0,300,PC,1,B1,PIPESAND FITTINGS\
PF00296,REDUCING BUSH G.I 4 X 2,43,400,PC,10,B1,PIPESAND FITTINGS\
PF00297A,REDUCING PLUG SOCKET 4 X 2 UPVC,2,120,PC,0,C5,PIPESAND FITTINGS\
PF00297B,REDUCING BUSH UPVC 3/4 X 1/2,17,46.4,PC,0,B2,PIPESAND FITTINGS\
PF00297C,REDUCING BUSH UPVC 1X 3/4,24,76.56,PC,0,B2,PIPESAND FITTINGS\
PF00297D,REDUCING BUSH UPVC 2 X 1,24,406,PC,0,B2,PIPESAND FITTINGS\
PF00298A,REDUCING SOCKET G.I 3/4 X 1/2,12,21.04,PC,6,B4,PIPESAND FITTINGS\
PF00298B,REDUCING SOCKET G.I 1 X 1/2,0,50,PC,0,B4,PIPESAND FITTINGS\
PF00299,REDUCING SOCKET G.I  1 X 3/4,0,43.5,PC,6,B4,PIPESAND FITTINGS\
PF00300,REDUCING SOCKET G.I 2 X 1/2,12,140,PC,6,C4,PIPESAND FITTINGS\
PF00301,REDUCING SOCKET G.I  2 X 3/4,12,140,PC,6,B3,PIPESAND FITTINGS\
PF00302A,REDUCING SOCKET G.I 2 X 1,12,152,PC,6,B3,PIPESAND FITTINGS\
PF00302B,REDUCING SOCKET G.I 2 X 1 1/2,6,152,PC,0,B3,PIPESAND FITTINGS\
PF00303,REDUCING SOCKET G.I 2 1/2 X  2,0,256.3,PC,0,B1,PIPESAND FITTINGS\
PF00304,REDUCING SOCKET 3 X 2,0,464,PC,0,B1,PIPESAND FITTINGS\
PF00305,REDUCING SOCKET  G.I 4 X 2  1/2,4,242,PC,0,B4,PIPESAND FITTINGS\
PF00306A,REDUCING SOCKET  UPVC 3/4 X 1/2,0,40,PC,0,B4,PIPESAND FITTINGS\
PF00306B,REDUCING SOCKET  UPVC 1 X 1/2,10,75.9,PC,0,B2,PIPESAND FITTINGS\
PF00307,REDUCING SOCKET UPVC 1 X 3/4,17,41.76,PC,0,B2,PIPESAND FITTINGS\
PF00308,REBBER SEALING KIT   FOR DN 50 METRE ,1,0,SET,0,BOX E,PIPESAND FITTINGS\
PF00309,RUBBER  GASKET,12,632,MTR,0,A2,PIPESAND FITTINGS\
PF00310,RUBBER GASKET FLAP,0,765.6,KG,0,G2,PIPESAND FITTINGS\
PF00311,RUBBER GASKET  - 90MM  BLACK,16,0,PC,10,A1,PIPESAND FITTINGS\
PF00312,RUBBER GASKET - 90MM  FLENGED,1,0,PC,0,A2,PIPESAND FITTINGS\
PF00313,RUBBER GASKET - 90MM  IMPORTED,26,0,PC,0,A1,PIPESAND FITTINGS\
PF00314,RUBBER GASKET - 110MM,26,0,PC,0,A2,PIPESAND FITTINGS\
PF00315,RUBBER GASKET - 160MM,30,0,PC,0,A4,PIPESAND FITTINGS\
PF00316,RUBBER GASKET - 225MM,0,0,PC,0,A1,PIPESAND FITTINGS\
PF00317,RUBBER GASKET - 315MM,33,0,PC,0,A12,PIPESAND FITTINGS\
PF00318,RUBBER RINGS L - 107572,6,0,PC,0,BOX M,PIPESAND FITTINGS\
PF00319,RUBBER RINGS 63MM,0,44.99,PC,50,D5,PIPESAND FITTINGS\
PF00320,RUBBER RINGS 90MM,42,50,PC,0,D5,PIPESAND FITTINGS\
PF00321,RUBBER RINGS 110MM,10,232,PC,0,A2,PIPESAND FITTINGS\
PF00322,RUBBER RINGS 160MM X 150MM,5,435,PC,0,A2,PIPESAND FITTINGS\
PF00323,RUBBER RINGS 225MM X200 MM,0,0,PC,0,A1,PIPESAND FITTINGS\
PF00324,RUBBER RINGS 300MM X315MM,105,0,PC,0,A1,PIPESAND FITTINGS\
PF00325,SADDLE CLAMP 2,2,500,PC,2,C3,PIPESAND FITTINGS\
PF00326,SADDLE CLAMP 3 X 1/2   90MMM X 20MM,0,3000,PC,0,C3,PIPESAND FITTINGS\
PF00327,SADDLE CLAMP 3 X 3/4,0,2800,PC,0,C3,PIPESAND FITTINGS\
PF00328,SADDLE CLAMP  3 X 1 AND 3 X 2,4,3000,PC,6,C3,PIPESAND FITTINGS\
PF00329,SADDLE CLAMP 4 X 3/4,0,2500,PC,1,C3,PIPESAND FITTINGS\
PF00330,SADDLE CLAMP  4 X 2,7,500,PC,0,C3,PIPESAND FITTINGS\
PF00331,SADDLE CLAMP 6 X 3/4,3,600,PC,0,C3,PIPESAND FITTINGS\
PF00332,SADDLE CLAMP 6 X 2/ 6 X1,1,6500,PC,0,C3,PIPESAND FITTINGS\
PF00333,SADDLE CLAMP 6 X3,0,2900,PC,0,C1,PIPESAND FITTINGS\
PF00334,SADDLE CLAMP 225MM X 63MM,1,9000,PC,5,C3,PIPESAND FITTINGS\
PF00335,SCREEN PIPE 100MM X 3M   BLUE,2,0,PC,0,PY/STORE,PIPESAND FITTINGS\
PF00336,SCREW SPANNER ADJUSTABLE NO.8\,15\,12,0,3393,PC,0,DR5,PIPESAND FITTINGS\
PF00337,SINGLE BRANCH PVC 2 1/2,8,250,PC,0,C4,PIPESAND FITTINGS\
PF00338,SINGLE FLENGED PIPE DN150 X 3.5M,1,0,PC,0,PY/STORE,PIPESAND FITTINGS\
PF00339,SINK WATER TRAP  1,2,250,PC,0,B4,PIPESAND FITTINGS\
PF00340,SOLVENT CEMENT 500ML,0,580,PC,4,DR19,PIPESAND FITTINGS\
PF00341,SOLVENT CEMENT 250ML,2,348,PC,8,DR19,PIPESAND FITTINGS\
PF00342,SLUICE VALVE DN 50,4,16000,PC,2,E3,PIPESAND FITTINGS\
PF00343,SLUICE VALVE DN 80,1,20000,PC,1,E3,PIPESAND FITTINGS\
PF00344,SLUICE VALVE DN 100,1,25000,PC,1,E4,PIPESAND FITTINGS\
PF00345,STAINLESS BOSS ADAPTOR,1,2500,PC,1,F1,PIPESAND FITTINGS\
PF00346,STAINLESS STEEL BOSS ADAPTOR LOCK,1,1000,PC,1,FI,PIPESAND FITTINGS\
PF00347,STAINLESS  STEEL NOZZLES,9,1700,PC,3,F1,PIPESAND FITTINGS\
PF00347B,STEAM REDUCER 1/4 X 1/2,1,522,PC,1,,PIPESAND FITTINGS\
PF00348,STEEL CLIP 90/110 NORMAL,4,0,PC,1,B3,PIPESAND FITTINGS\
PF00349,STEEL DOUBLE SOCKET ADAPTOR 90 X 90MM,5,4500,PC,2,C1,PIPESAND FITTINGS\
PF00350,STEEL DOUBLE SOCKET ADAPTOR 110 X 110MM,14,4500,PC,4,C1,PIPESAND FITTINGS\
PF00351,STEEL SOCKET TEE BRANCH \, FLENGED ADAPTOR 160MM X 110MM,1,4500,PC,1,D3,PIPESAND FITTINGS\
PF00352A,STEEL DOUBLE SOCKET ADPTOR 160MM,7,6500,PC,3,C1,PIPESAND FITTINGS\
PF00352B,STEEL SOCKET TEE BRANCH ADAPTOR 225MM X 2 TAPPED THREAD BRANCH,4,6500,PC,2,D3,PIPESAND FITTINGS\
PF00353,STEEL DOUBLE SOCKET ADAPTOR 315MM,7,12000,PC,3,D1,PIPESAND FITTINGS\
PF00354,STEEL DOUBLE REDUCERS 160MM X 110MM,1,8000,PC,1,C2,PIPESAND FITTINGS\
PF00355,STEEL SOCKET TEE 63MM X 63MM,30,700,PC,10,D5,PIPESAND FITTINGS\
PF00356,STEEL SOCKET TEE 90MM X90MM,24,3000,PC,10,D5,PIPESAND FITTINGS\
PF00357,STEEL DOUBLE SOCKET 90MM X  BRANCHED 2,0,0,PC,0,C2,PIPESAND FITTINGS\
PF00358,STEEL SOCKET TEE - THREADED BRANCH 63MM X 2,28,4000,PC,10,C2,PIPESAND FITTINGS\
PF00359,STEEL SOCKET - THREADED BRANCH 110 X 2,13,4500,PC,4,C3,PIPESAND FITTINGS\
PF00360,STEEL SOCKET TEE 110MM X 110MM,5,1365,PC,2,D6,PIPESAND FITTINGS\
PF00361,STEEL SOCKET TEE 160MM X 2 - THREADED BRANCH,1,4500,PC,1,D3,PIPESAND FITTINGS\
PF00362,STEEL SOCKET TEE 160MM X 160MM,1,4500,PC,1,D6,PIPESAND FITTINGS\
PF00363,STEEL SOCKET REDUCER 90MM X 63MM,5,3500,PC,4,C1,PIPESAND FITTINGS\
PF00364,STEEL SPIGOT REDUCERS 90MM X 63MM,5,3800,PC,4,K4,PIPESAND FITTINGS\
PF00365,STEEL SPIGOT REDUCERS110MM X90MM,1,950,PC,1,C2,PIPESAND FITTINGS\
PF00366,STEEL SPINGOT SOCKET REDUCER 160MM X110MM,0,17000,PC,1,C2,PIPESAND FITTINGS\
PF00367,STEEL  SQUIRE TUBE 3/4 X 3/4,6,855,PC,3,PYI,PIPESAND FITTINGS\
PF00368,STEEL  SQUIRE TUBE  1 X1 X3MM X6M,0.3,1550,PC,0,PYI,PIPESAND FITTINGS\
PF00369,STEEL  SQUIRE TUBE  4 X4 X2MM X6M,0,2950,PC,0,PYI,PIPESAND FITTINGS\
PF00370,STOP COCK 3/4,2,650,PC,6,B4,PIPESAND FITTINGS\
PF00371,SWN CYLINDER SPARES W1/E6,3,0,PC,0,E6,PIPESAND FITTINGS\
PF00372,SWEEP BEND PVC,25,250,PC,10,C5,PIPESAND FITTINGS\
PF00373,THIMBLE G.I  1/4,26,32,PC,0,B3,PIPESAND FITTINGS\
PF00374,THIMBLE G.I  3/4,2,0,PC,0,B3,PIPESAND FITTINGS\
PF00375,THREAD SEAL TAPE,104,29,PC,0,DR19,PIPESAND FITTINGS\
PF00376,SWN ANCHOR BOLTS W1/E4,2,0,PC,0,E6,PIPESAND FITTINGS\
PF00377,TIGHTENING STRIPS,9,0,PC,0,L5,PIPESAND FITTINGS\
PF00378,TURNY PUMP SPECIAL TOOLS,6,0,PC,0,E1,PIPESAND FITTINGS\
PF00379,UNION G.I 1/2,12,98,PC,2,B2,PIPESAND FITTINGS\
PF00380,UNION G.I 3/4,6,115,PC,4,B2,PIPESAND FITTINGS\
PF00381,UNION G.I 1,6,145,PC,4,B2,PIPESAND FITTINGS\
PF00382,UNION G.I 1  1/2,12,120,PC,2,B2,PIPESAND FITTINGS\
PF00383,UNION G.I 2,20,390,PC,2,B2,PIPESAND FITTINGS\
PF00384,UNION G.I 2 1/2,2,100,PC,1,B2,PIPESAND FITTINGS\
PF00385,UNION G.I 3,1,250,PC,1,B2,PIPESAND FITTINGS\
PF00386A,UNION G.I 4,1,300,PC,1,B2,PIPESAND FITTINGS\
PF00387B,UNION UPVC 1/2,26,197.2,PC,0,B2,PIPESAND FITTINGS\
PF00387C,UNION UPVC 2,0,1000,PC,0,B2,PIPESAND FITTINGS\
PF 00386B,UNION UPVC 1,12,250.56,PC,0,B2,PIPESAND FITTINGS\
PF00387C,UPVC BIB TAP 1/2,0,250,PC,0,B3,PIPESAND FITTINGS\
PF00387C,UNION UPVC 2,0,1000,PC,0,B2,PIPESAND FITTINGS\
PF00387C,UPVC BIB TAP 1/2,0,250,PC,0,B3,PIPESAND FITTINGS\
PF00387F,UPVC PRESSURE BEND 160MM,0,3099.94,PC,1,A5,PIPESAND FITTINGS\
PF00388,UPVC PRESSURE PIPE 1/2 CLASS B,0,110,PC,75,PYI,PIPESAND FITTINGS\
PF00389,UPVC PRESSURE PIPE 3/4 CLASS B,111,350,PC,25,PYI,PIPESAND FITTINGS\
PF00390,UPVC PRESSURE PIPE 1 CLASS B,0,400,PC,50,PYI,PIPESAND FITTINGS\
PF00391A,UPVC PRESSURE PIPE 1 X 4 MTRS CLASS C,0,230,PC,0,PY1,PIPESAND FITTINGS\
PF00391B,UPVC PIPE 1 1/4 WASTE,1,400,PC,0,PY1,PIPESAND FITTINGS\
PF00391C,UPVC PIPE 1 1/2 CLAAS C,0,600,PC,0,PY1,PIPESAND FITTINGS\
PF00392,UPVC PRESSURE PIPE 63MM X 6MCLASS B,0,700,PC,250,PYI,PIPESAND FITTINGS\
PF00393,UPVC PRESSURE PIPE 63MM X 6MCLASS C,35,848,PC,0,PYI,PIPESAND FITTINGS\
PF00394A,UPVC PRESSURE PIPE 90MM X 6MCLASS B,0,1200,PC,150,PYI,PIPESAND FITTINGS\
PF00394B,UPVC PRESSURE PIPE 90MM X 6MCLASS C,39,1800,PC,0,PYI,PIPESAND FITTINGS\
PF00395A,UPVC PRESSURE PIPE 110MM X 6MCLASS B,12,1500,PC,0,PYI,PIPESAND FITTINGS\
PF00395B,UPVC PRESSURE PIPE 110MM X 6MCLASS C,30,1500,PC,0,PYI,PIPESAND FITTINGS\
PF00396,UPVC PRESSURE PIPE 110MM X 6MCLASS E,2,1500,PC,0,PYI,PIPESAND FITTINGS\
PF00397,UPVC PRESSURE PIPE 160MM X 6MCLASS B,136,3620,PC,0,PYI,PIPESAND FITTINGS\
PF00398,UPVC PRESSURE PIPE 160MM X 6MCLASS C,54,3620,PC,0,PYI,PIPESAND FITTINGS\
PF00399,UPVC PRESSURE PIPE 160MM X 6MCLASS D,4,3620,PC,0,PYI,PIPESAND FITTINGS\
PF00400,UPVC PRESSURE PIPE 225MM X 6MCLASS B,4.5,4600,PC,0,PYI,PIPESAND FITTINGS\
PF00401,UPVC PRESSURE PIPE 315MM X 6MCLASS B,10,7900,PC,0,PYI,PIPESAND FITTINGS\
PF00402,UPVC PRESSURE PIPE 315MM X 6MCLASSC,70,7900.3,PC,0,PYI,PIPESAND FITTINGS\
PF00403A,VALVE SOCKET UPVC 1/2 MALE,23,19,PC,12,C6,PIPESAND FITTINGS\
PF00403B,VALVE SOCKET UPVC 1/2 FEMALE,0,30,PC,0,C6,PIPESAND FITTINGS\
PF00404A,VALVE SOCKET UPVC 3/4 MALE,0,20.88,PC,12,C6,PIPESAND FITTINGS\
PF00404B,VALVE SOCKET UPVC 3/4 FEMALE,0,50,PC,0,C6,PIPESAND FITTINGS\
PF00405A,VALVE SOCKET UPVC 1  MALE,7,35,PC,12,C6,PIPESAND FITTINGS\
PF00405B,VALVE SOCKET UPVC 1 FEMALE,4,102,PC,0,C7,PIPESAND FITTINGS\
PF00405C,VALVE SOCKET UPVC 1 1/4MALE,0,150,PC,0,C7,PIPESAND FITTINGS\
PF00405D,VALVE SOCKET UPVC 1 1/2  MALE,47,69.8,PC,0,C6,PIPESAND FITTINGS\
PF00406,VALVE SOCKET UPVC 2,14,116,PC,12,C6,PIPESAND FITTINGS\
PF00407,VALVE SOCKET UPVC 3,3,185.6,PC,6,C6,PIPESAND FITTINGS\
PF00408,VALVE KEY AB 11B,2,100,PC,0,L2,PIPESAND FITTINGS\
PF00409,VALVE KEYS VAG 14,1,0,PC,0,L2,PIPESAND FITTINGS\
PF00410,VALVE KEYS VAG 17,1,0,PC,0,L2,PIPESAND FITTINGS\
PF00411,WATER METER DRY  1/2,35,3400,PC,12,B6,PIPESAND FITTINGS\
PF00412,WATER METER DRY 3/4,12,4000,PC,12,B6,PIPESAND FITTINGS\
